user_id,city_clean,region,device_raw,device_brand,device_class,device_range,device_model_norm
zrNeo8qSJbcNhiAbgxSES8L6l8v2,hawassa,sidama,SM-A315F,samsung,midrange,upper_midrange,sm-a315f
rOhL7WBOIadNmEZftNoTXiLjR2l1,addis ababa,addis ababa,SM-A045F,samsung,midrange,midrange,sm-a045f
nF33cquGPgMc1nG3GcTDrw2gRjs2,other,other,Infinix X650,infinix,budget,budget,infinix x650
cAmZFODYU6NYTpdRNyX8xSlpJa53,other,other,CRO-U00,huawei,midrange,midrange,cro-u00
5TwjmbrX18hblkdgZbaGogglEJv2,gambela,gambela,,other,budget,budget,
6NtdAGXwHvRbsnd0a8xXqIJj1xU2,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
XsBWMN3TQ1MJ2zBtc7UBkjQaoJ93,jimma,oromia,SM-M127G,samsung,midrange,midrange,sm-m127g
iPmdmpVIMbQnx7bHaCqFsCwxZ782,dire dawa,dire dawa,SM-E135F,samsung,midrange,midrange,sm-e135f
oN89Z630U9PMnr26MDFkrmTk3bn2,hosaina,south ethiopia,,other,budget,budget,
TSTaJjmNRwPWj6jFyrPYjseRjSs1,other,other,Infinix X6516,infinix,budget,budget,infinix x6516
VCVk5SpsUNSJo4YuFYQ2TknZz522,other,other,Infinix X665,infinix,budget,budget,infinix x665
72YVn6y2ECNdSQ6MW8o4gmdBm4r1,other,other,SM-A145F,samsung,midrange,midrange,sm-a145f
riIyWqtyrjcElNXLoxJoXXU4Qtz1,other,other,,other,budget,budget,
D6juB1wxFqgJYCoqMqqC4zmwbNB2,other,other,ZTE Blade A31,zte,budget,budget,zte blade a31
kxApumb3fYOOl4HeRvfYUa8zvl73,other,other,,other,budget,budget,
sS5b0mUpwCTJy8vJQIPkfgrOUCC3,other,other,TECNO KL5,tecno,budget,budget,tecno kl5
VSIFqddYoTMcGUorRI7kyBW188s2,mizan teferi,southwest ethiopia,SM-M326B,samsung,midrange,upper_midrange,sm-m326b
PNsVM3gyxRNro9ZFux1bUs3gee13,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
nERKwAkl7CO4GkyU5i6ldHjAqu43,addis ababa,addis ababa,TECNO PR651H,tecno,budget,budget,tecno pr651h
uhApvryXrRP2LJUff4xo7lz4xwV2,other,other,TECNO P701,tecno,budget,budget,tecno p701
hVoPDevAHreddDZF786S8ledrBu1,gondar,amhara,TECNO KJ5,tecno,budget,budget,tecno kj5
ZotW1iqa2UPwBI4ssHNegW4MXHh1,dessie,amhara,SM-M135FU,samsung,midrange,midrange,sm-m135fu
CqLPaaMw8nhgMOgsaklLu3gjAtX2,other,other,itel W6003,itel,budget,budget,itel w6003
,hawassa,sidama,,other,budget,budget,
arOkbznwNeRSRzNacmb3HwZCj0J2,other,other,SM-A032F,samsung,midrange,midrange,sm-a032f
hoIzqVrivEftYt9gmttFBgyuux23,addis ababa,addis ababa,CPH2477,oppo,midrange,upper_midrange,cph2477
uFnHk63wuOgvl6BlBihr0AXFEBV2,other,other,TECNO BF6,tecno,budget,budget,tecno bf6
,addis ababa,addis ababa,,other,budget,budget,
iNyWphRLSrMKBKfPNhkYRsXnjLN2,other,other,SM-A107F,samsung,midrange,midrange,sm-a107f
7lGNwb9wndauNkA1W5aD07GMkCr2,other,other,,other,budget,budget,
5FmIvLUJtARGFdOgvI67zVXWlLv1,adama,oromia,,other,budget,budget,
1cMB3gvAhWabnlIU6AnsV82Ueq33,adama,oromia,SM-A326K,samsung,midrange,upper_midrange,sm-a326k
OAbesOqYjUbEcK95wHh8DTlLBAo1,other,other,Lenovo YT3-X50F,lenovo,midrange,midrange,lenovo yt3-x50f
LtWlH3sQNrPhMchxw5W4BbxelQI2,harar,harari,SM-A145F,samsung,midrange,upper_midrange,sm-a145f
LnWhI4PXG4eS3JIh3KrdfPevGAy1,other,other,SM-M145F,samsung,midrange,upper_midrange,sm-m145f
GU1LmIfgLEbcjDSOxMXhn4tFtvO2,other,other,SM-J610F,samsung,midrange,upper_midrange,sm-j610f
GleSZyssTJfnNLa9OO7nQdZ5sVC3,dilla,south ethiopia,,other,budget,budget,
CifO3TDdXif6HHWxclJaDYVIc682,other,other,SM-A057F,samsung,midrange,midrange,sm-a057f
ABZ16QQzV2MvbM6j95QIsmyRd0j1,other,other,TECNO KG6k,tecno,budget,budget,tecno kg6k
EF2lghnpfjOiyUscdBhr6hfbZhC2,addis ababa,addis ababa,,other,budget,budget,
blaWihUSUuSBDUML8JS2HpZuHgG3,woldiya,amhara,,other,budget,budget,
P4Ot6v4q7bhQOBezCeCd3e1nhcl2,other,other,TECNO BD4a,tecno,budget,budget,tecno bd4a
S3oFHSIQ69dFvD30pXVQsADsimJ2,other,other,,other,budget,budget,
BLx6tfdFTtZeUYklpxPQQwRLYiw1,addis ababa,addis ababa,Infinix X657,infinix,budget,budget,infinix x657
xiuGgRxzHgTHgv0lMw1owWpamCn1,other,other,SM-G920V,samsung,midrange,upper_midrange,sm-g920v
XZa15sdxQPUQk4D7nQxm5WLIg3m2,other,other,SM-G610F,samsung,midrange,upper_midrange,sm-g610f
FY0DiQIzD2NtFB9n3nYLR1mOoE53,other,other,TECNO BD4j,tecno,budget,budget,tecno bd4j
62xyQH5QpYhrVzV0LYFQ4pTh1Fb2,bahir dar,amhara,,other,budget,budget,
QInNmkB96AVTOj7pGa2QWfnhiwy1,adama,oromia,,other,budget,budget,
365ARxnA74gq4a2NHJRjpVPuybv2,other,other,,other,budget,budget,
sdNYhiOusphDSYhUprkpLN2NWjY2,other,other,,other,budget,budget,
BQBcATrhXAe7fADHCpvMzrVK8bt1,hawassa,sidama,Infinix X688B,infinix,budget,budget,infinix x688b
pwl5JsFFUsgYfwJyH4IYNwgoyUm2,arba minch,south ethiopia,TECNO KI5k,tecno,budget,budget,tecno ki5k
,hawassa,sidama,,other,budget,budget,
7wfidy7zZNPfcDVcwrhlL6yqJHi2,hawassa,sidama,TECNO KI5q,tecno,budget,budget,tecno ki5q
edTbrheaV5Zfmh8527BWJ5mf6272,other,other,TECNO BF7,tecno,budget,budget,tecno bf7
RX4nhIouLNNzwDHRrUKKOgyGdLm1,jimma,oromia,Infinix X669,infinix,budget,budget,infinix x669
ysw75jUWxNeYQEumsAE0beEgGl82,bahir dar,amhara,,other,budget,budget,
jogMpqZW5kV6w85ISNk0prADXAf2,other,other,ZTE 9030,zte,budget,budget,zte 9030
WbYhwtV3tZX2xMd7AtWEV9GLXEm2,gilgel beles,benishangul-gumuz,SM-M135FU,samsung,midrange,midrange,sm-m135fu
ZsZaPnuRFESNqZQk0hIc3wszABE3,arba minch,south ethiopia,TECNO BE7,tecno,budget,budget,tecno be7
2F9nuutn06PUqMfexHZumTnaVqg2,hawassa,sidama,,other,budget,budget,
htCAecMdkoU8NcMJNGGY2xQtOjq2,dilla,south ethiopia,,other,budget,budget,
R0zZFduOxgTsKHro5e3sV6xFMR33,ambo,oromia,SM-E045F,samsung,midrange,midrange,sm-e045f
IhMWMHiVoqXalxEq7wYTynTuDgj1,mekelle,tigray,,other,budget,budget,
t0Z6vp7lUofor7rqRQ3VeCUP9q02,other,other,SM-A057F,samsung,midrange,midrange,sm-a057f
P0eNbLDrJ0QiFj8O6FGv9OYrxxQ2,other,other,SM-A145F,samsung,midrange,midrange,sm-a145f
BmWEqpn38CRBfvvmv9vkuIgiXaP2,gondar,amhara,,other,budget,budget,
8fUp0KhpZQaVH5KUYn8X3YXmQFf1,debre markos,amhara,SM-A032F,samsung,midrange,midrange,sm-a032f
7MCImE3UccZVfRvNUX2n4LBrary2,adama,oromia,TECNO KG6k,tecno,budget,budget,tecno kg6k
6pwN0JJ5SpZdUkAeE4BbSaZSjEB2,other,other,db3,other,budget,budget,db3
J3xHXNryvXWFo1gcNTiNQA4q8o83,other,other,,other,budget,budget,
P0iKcii6kvhoGWpzRP7yvxYiF622,bahir dar,amhara,,other,budget,budget,
zqvpJRkrjFSbfB0Hln6IAMBK3Dp2,goba,oromia,TECNO KJ7,tecno,budget,budget,tecno kj7
fXBPijp4OWX4BRXLkd4F2HX9A623,other,other,TECNO KE5,tecno,budget,budget,tecno ke5
e2hnbGEHFeQuPhSd3fVEaKWR9Lb2,other,other,,other,budget,budget,
uod6k4jcNwRuDs8CkMA8gaBGkgC2,other,other,RMX3231,realme,midrange,upper_midrange,rmx3231
bEfucbSf3nToCy8860gNQCXfvfq1,other,other,Infinix X657,infinix,budget,budget,infinix x657
qhjdu6YREyS85t0BiTkKBNyOb043,addis ababa,addis ababa,SM-A226B,samsung,midrange,upper_midrange,sm-a226b
ynnrV4JQmRPrzb2repZLEbTaUex2,other,other,RMX3269,realme,midrange,upper_midrange,rmx3269
,addis ababa,addis ababa,,other,budget,budget,
dn9RzX3jsEg4GoFdPqZ3E30pqZ53,other,other,Infinix X657,infinix,budget,budget,infinix x657
nCkND2EFPBOye173O7HzoFQlgn03,other,other,,other,budget,budget,
wwQT72tGxYhZZMKqydYWrDxHLEf1,other,other,,other,budget,budget,
DGkhxkUnmIY4PSHpYSMt0mf15ry1,other,other,SM-A326K,samsung,midrange,upper_midrange,sm-a326k
DA4Hu7iIbbNBl9LjGpEQ0iwimXJ3,other,other,TECNO KE5k,tecno,budget,budget,tecno ke5k
6MCb52RdRtYvchzuYA6ISj2Bw8Z2,other,other,SM-A022F,samsung,midrange,midrange,sm-a022f
K4EdlD3uIIZ6c9s25RC1vgsCFnI3,other,other,TECNO KL4,tecno,budget,budget,tecno kl4
jDmffwAF5dSg4TR3eWsGcRCkIko1,other,other,,other,budget,budget,
ozFWIVNgsRg933GBRnn1C694HT32,addis ababa,addis ababa,,other,budget,budget,
l94y5gU4oWXTvuZJgE2xwJ5hz5h1,other,other,Infinix X6516,infinix,budget,budget,infinix x6516
AojfbEpTanhBWcKgZ5ecaLxmdDw1,other,other,,other,budget,budget,
zd0gZo4M7gbuvFzifqsiyln0yUG3,hawassa,sidama,TECNO KE5,tecno,budget,budget,tecno ke5
hWXc7wFfLZbWQ2XHNPZ2WTGmnz52,addis ababa,addis ababa,SM-T500,samsung,midrange,upper_midrange,sm-t500
ExAHuDVc9aPtIMQasuIpVdR5AFF2,hawassa,sidama,,other,budget,budget,
7vCp61SuAacBkcSkZvCv0oXFWXG3,bahir dar,amhara,2201117TG,xiaomi,midrange,upper_midrange,2201117tg
KASkTOEF2HeNwha3Hy33vcXliyC3,other,other,SM-A057F,samsung,midrange,midrange,sm-a057f
nVGNgB8MjTWxHGD9geSIksRzkK73,other,other,,other,budget,budget,
h14O9r88u8gtcVImSefQYCTxnlG2,addis ababa,addis ababa,SM-A235F,samsung,midrange,upper_midrange,sm-a235f
tT09xaWLKCgbMxiBnOfKj0zIgtj2,other,other,SM-M145F,samsung,midrange,midrange,sm-m145f
L4BuhBhweHaCh8jre4Na7zvbi8p2,gondar,amhara,SM-A065F,samsung,midrange,midrange,sm-a065f
5pIpwgHM6UfZM5oioSn5t5EMRLq2,other,other,,other,budget,budget,
WhrxR7FKDEg6Fr2U3iMTWoHKoZ93,dire dawa,dire dawa,TECNO KD6a,tecno,budget,budget,tecno kd6a
HYxDHFT8WWRS3D0IME6pDmznBXV2,other,other,ZTE Blade A31 Lite,zte,budget,budget,zte blade a31 lite
qG8dksVlisPSwTyMmxIDbPRzhQk1,addis ababa,addis ababa,SM-A137F,samsung,midrange,midrange,sm-a137f
BtHHDt3z16O4LrcRgNH0uZX4ww53,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
WQJJpKZEzOVevqhFx7VC0qNx8AG2,addis ababa,addis ababa,TECNO CI6,tecno,budget,budget,tecno ci6
HJ0iQ1Icnwe5I1LjGVxtt1jSaMq2,shire,tigray,itel W5505,itel,budget,budget,itel w5505
WnotSPEvA1RpVZaS38XuqeoQedY2,bahir dar,amhara,SM-M135FU,samsung,midrange,midrange,sm-m135fu
JBpnnfkImuO7opJCBbqBCdWtWE63,dire dawa,dire dawa,SM-A013G,samsung,midrange,midrange,sm-a013g
Esdfa9eB8mb6Ae0XE2wG24uftnt2,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
4FjMJFdUVxcssIcdBAttFIC15J63,holeta,oromia,SM-J415F,samsung,midrange,upper_midrange,sm-j415f
,addis ababa,addis ababa,,other,budget,budget,
ZAXnuGchsoe7J7CY7JCO27hSc1J2,other,other,SM-A032F,samsung,midrange,midrange,sm-a032f
JOtZZYq9SfhGhNpiOAWMR2ZJFos2,yirgalem,sidama,SM-A530F,samsung,midrange,upper_midrange,sm-a530f
DnbgP1dKKFZxQ7yg1vWUeS4VUwt1,other,other,SM-A125F,samsung,midrange,midrange,sm-a125f
OH6iyPg58qTy5kaFYoEz1aNtAHp1,mizan teferi,southwest ethiopia,,other,budget,budget,
0RDuhwQEeYR17csXF2ONXXANcs12,yirgalem,sidama,SM-M145F,samsung,midrange,upper_midrange,sm-m145f
2wy6hehrIeXRiAKaebhLwQWgjiB2,gondar,amhara,TECNO PR651H,tecno,budget,budget,tecno pr651h
3smwSsZxRBYcBdNA3zTtO93fRWc2,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
gv0rhRgTBjbUBIDCQ0EZndZeH4B3,other,other,,other,budget,budget,
G8Ep23DmOYVOThbLU3udiGFdXpo1,other,other,Infinix X6516,infinix,budget,budget,infinix x6516
JxIweg2baLQ0pZ1ta3ybaYWRd9n2,hawassa,sidama,,other,budget,budget,
z3W3OTVPv7eX1W9yfsnepPhNOv83,harar,harari,itel A509W,itel,budget,budget,itel a509w
krrPxnICwLbyA8I4hvl4t5XnRLm1,yirgalem,sidama,,other,budget,budget,
ovqpmjV5Z3aZJe12HGDMswncwXl1,other,other,,other,budget,budget,
qoWryLST9HOpZ3stNgeDYeIhfij1,other,other,TECNO CI8,tecno,budget,budget,tecno ci8
5pSgfnkuY8MpQUDaRYkd5hMihM02,dire dawa,dire dawa,,other,budget,budget,
IGwSUSlj6lg2oKBPRhas5TBJglI2,other,other,,other,budget,budget,
BxOSKbbWgjSaSqvNTQU0OsBEOCo2,dilla,south ethiopia,,other,budget,budget,
,other,other,,other,budget,budget,
7tBLvnqALwVrgOzQvcCuYwyaKUI2,other,other,SM-A065F,samsung,midrange,midrange,sm-a065f
lWppCuT48oOTKVrA50Xrih0FRkw1,other,other,SM-A716U1,samsung,midrange,upper_midrange,sm-a716u1
6S0wOIdbLdeuzvgY9sV638l7zwn1,bishoftu,oromia,M2006C3LG,xiaomi,midrange,upper_midrange,m2006c3lg
CPYDFuKcq4bidlvMqj8khpL00un1,other,other,,other,budget,budget,
5cbfTYvd1mgzAoF43mfdTXTcSXm2,hosaina,south ethiopia,,other,budget,budget,
rzb4znwyysgpGQ9qLgJ1rOjwRwJ3,other,other,SM-A226B,samsung,midrange,upper_midrange,sm-a226b
hYnrnzNnwlcwc5f901QHLceykQ13,addis ababa,addis ababa,TECNO B1f,tecno,budget,budget,tecno b1f
fpwe0USmAMc7oriMFMNUcUIZxps1,welkite,south ethiopia,ZTE Blade A33+ Core,zte,budget,budget,zte blade a33+ core
55gE8A0Y34WlybQew2VWv1eIpbR2,other,other,SM-A315F,samsung,midrange,upper_midrange,sm-a315f
5fBVOIvlz5UeUjTkQxoiUJ4N0QG3,addis ababa,addis ababa,SM-M135FU,samsung,midrange,midrange,sm-m135fu
AP6RvekGYmg00k34IScizLSVzu13,dire dawa,dire dawa,SM-A037F,samsung,midrange,midrange,sm-a037f
2EZNV3lW9XcCOjNyBRxOAe9wPsi2,other,other,TECNO BF7,tecno,budget,budget,tecno bf7
bNCubHqPmBTsevBbAR14x1gPp833,waliso,oromia,,other,budget,budget,
0BQbLsJCLKfi47OCttzRnRww3Ae2,hosaina,south ethiopia,,other,budget,budget,
gaGobkKsPXZk5UfFDqMenu7JTDk1,other,other,SM-A025F,samsung,midrange,midrange,sm-a025f
BYeNX5aLGeeKLTJiey0Nf8qMk9M2,other,other,,other,budget,budget,
Sopnv2zE1rQf6Aa2lPqUT3HVbR23,other,other,ZTE Blade A31,zte,budget,budget,zte blade a31
jYJfU2Ex3vShrwSRWLvVcNDTFK73,gondar,amhara,,other,budget,budget,
LuPYq5nkx2MnQWYrn05FMOpAb5v2,hawassa,sidama,Infinix X6816C,infinix,budget,budget,infinix x6816c
pPVfHf1XPVWfJTTl15U9JAXYasx2,other,other,TECNO B1p,tecno,budget,budget,tecno b1p
eOQxnUotnSWY0AYyzGGFE3D8oW73,hawassa,sidama,,other,budget,budget,
xWNaoV33txM5kyADKvqLQn2LEbE3,other,other,TECNO KI8,tecno,budget,budget,tecno ki8
DUUZKIhyygTKb8xNSZTV0BA462h2,other,other,SM-M145F,samsung,midrange,upper_midrange,sm-m145f
vs0jSWtyeUSFlVdZ2HmUdKFr2qz1,addis ababa,addis ababa,A55,other,budget,budget,a55
e11tN8Xp1SeaV1WqFvtEhOLLXPr1,bahir dar,amhara,SM-J600F,samsung,midrange,upper_midrange,sm-j600f
xc8D87NdODfAMorNmwYiirITsYc2,goba,oromia,ZTE 8050,zte,budget,budget,zte 8050
vyHzHL2Xd4XnaAfEje5VrFwZgct2,yirgalem,sidama,SM-A715F,samsung,midrange,upper_midrange,sm-a715f
441z5wrDwAhEXu6R4JHR9o6JhNx2,addis ababa,addis ababa,,other,budget,budget,
kWKGu4C1bibxIJs54IddQ4YrVDH2,gondar,amhara,SM-A505FN,samsung,midrange,upper_midrange,sm-a505fn
6uSyOjpg0FakIunsqTs3XWVjGNF3,other,other,TECNO KF6p,tecno,budget,budget,tecno kf6p
QVElMAnqPbgssd9C6MHFyT2RfXk1,other,other,,other,budget,budget,
1LEjUc5VxFMr6sYzxbXXkSgxRz92,bahir dar,amhara,Infinix X6511B,infinix,budget,budget,infinix x6511b
am0tADnrRoOsDhyrxXUOCm6ki9D3,other,other,TECNO PR651H,tecno,budget,budget,tecno pr651h
0hwqIEebonejZX8CsMFh1BZX9G32,gondar,amhara,SM-A145F,samsung,midrange,upper_midrange,sm-a145f
c2WVci5CwlXO166of0bzqFdxphg2,other,other,,other,budget,budget,
qCLJxh7hBGandsS1u3c3sQvj7Zw2,other,other,SM-A325F,samsung,midrange,upper_midrange,sm-a325f
A2sfvUgVCnMqgY2eTX8ETDdNuZs1,hawassa,sidama,TECNO K7,tecno,budget,budget,tecno k7
IURL9jiwBnWIg9jAAzxdmSNUsbg1,other,other,SM-M115F,samsung,midrange,midrange,sm-m115f
NXMCT9QNYGPyv9T7VqQusoafzqD2,hawassa,sidama,Infinix X6816C,infinix,budget,budget,infinix x6816c
iI0fWua7VLZvSivcGZm7QfQBfTq1,gondar,amhara,,other,budget,budget,
ZDVwkq51WZRg2tZcHpOFrPeUxPx1,other,other,,other,budget,budget,
g6LlCn0xkggk9rttM5n3uDsA3Da2,other,other,,other,budget,budget,
dYP4RnsCnHgID493t9z0nb7VapD3,bonga,southwest ethiopia,,other,budget,budget,
dOTLxhSGGwVkpXNdi1vFOLeKavj1,bale robe,oromia,,other,budget,budget,
PFyP0zK8IGesK595Gfy4ACw1Wru2,adama,oromia,,other,budget,budget,
PAfewALiUMhlkl9PmT54cOsohmn1,addis ababa,addis ababa,Safaricom ET Kimem,safaricom,budget,budget,safaricom et kimem
rQuB1D3Gn1elXFxojGEnBdR0kbV2,hawassa,sidama,,other,budget,budget,
cL640pGNLTf9Me50Tg7zjIuFcsD3,hawassa,sidama,TECNO KG5k,tecno,budget,budget,tecno kg5k
5pajwIH6aRdBzRwNb3wUH0LBKy42,other,other,SM-J701F,samsung,midrange,upper_midrange,sm-j701f
0twza41vvhYSfTuAVydP51rJDmP2,other,other,,other,budget,budget,
ufjXmVE5t1UE6c6R126qEDxMray2,gambela,gambela,Infinix X657B,infinix,budget,budget,infinix x657b
VTzDEV7GGJUXH7HLrTmo4EYL6g43,addis ababa,addis ababa,Infinix X657B,infinix,budget,budget,infinix x657b
pXUmauogHgcf9uAxObBxApgTgu52,bahir dar,amhara,,other,budget,budget,
8zkykxEz2AhyAynizWwR9kkQTne2,addis ababa,addis ababa,TECNO LE6h,tecno,budget,budget,tecno le6h
DYQLoPjNZCPFCagt5qFJmEMQs0v1,other,other,SM-A035F,samsung,midrange,midrange,sm-a035f
nKmKpXBXuRdxFa0PgEKPQWoLl1v1,hawassa,sidama,TECNO BA2,tecno,budget,budget,tecno ba2
gphYGli0KfbUVSKUak3YZOukw1R2,other,other,,other,budget,budget,
wM7XY80iUjeMCv2azpaBuVmc6QQ2,other,other,TECNO KL4,tecno,budget,budget,tecno kl4
C9FptIQPVnPXZ5blGlwnSOhihZh1,other,other,,other,budget,budget,
FUZNhmev4aXnzPp56LzHulpvGjp2,debre markos,amhara,Infinix X657,infinix,budget,budget,infinix x657
7PurVYALIzgOa84DDgi7qGig5yP2,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
KEIl64eLN3MOtsqy8vMoSMWXmSP2,other,other,,other,budget,budget,
hilV2T6LV3aEEUbPJjD24B713To2,goba,oromia,TECNO KI5k,tecno,budget,budget,tecno ki5k
9LOVvMgnvzX6PmF6FqnaILcbVar2,bale robe,oromia,Infinix X669,infinix,budget,budget,infinix x669
4o9LirhzkiZ1KRIPQExbye6ajSE3,dilla,south ethiopia,,other,budget,budget,
tcp3sEUHcBeqEm87fSpMrnv6bk92,other,other,,other,budget,budget,
HZRKwIWs9tbedBfU2lJrRgAJrAD2,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
b2qFoXkwIWWEKbAQDGvJVT9fBPD2,addis ababa,addis ababa,TECNO Mobile BF7n,tecno,budget,budget,tecno mobile bf7n
lmXvOcHuX3VXBxAyHcoZwDy4Gm92,hawassa,sidama,Infinix X682B,infinix,budget,budget,infinix x682b
4K5js8YLOGY8WuQjtMihwZvPrxj1,dire dawa,dire dawa,ASUS_Z00MD,asus,midrange,midrange,asus_z00md
iyV87hDVgferJygcTz59jW22ECj2,other,other,,other,budget,budget,
RaKSuyAyTOhqttFzSW2L1KCsMK42,other,other,Infinix X657,infinix,budget,budget,infinix x657
hynIcYaMmmfFIym95VsI5oZtn1H2,other,other,,other,budget,budget,
3iyVLM0ROTXHVWjW6sAOJenpqKo2,other,other,TECNO PR651H,tecno,budget,budget,tecno pr651h
nErq2GIlLSUEqInqCne2SThWtl63,other,other,SM-A065F,samsung,midrange,midrange,sm-a065f
AJWmMlAQfghcG7CfklZeXiAzNFs1,other,other,Infinix X650,infinix,budget,budget,infinix x650
2joYJR3qGkWsBLjk2kANLeWE4Rv1,hosaina,south ethiopia,TECNO CI6,tecno,budget,budget,tecno ci6
4cehvQOH7eVSuFao3qMOrwWuyrU2,dilla,south ethiopia,TECNO BF7,tecno,budget,budget,tecno bf7
Jn83u1LecWfpsjib34Lx4Pvh7lJ3,other,other,TECNO KJ5,tecno,budget,budget,tecno kj5
hzVYVZs0EKaMlSSvWU7SERP3O5z1,hawassa,sidama,TECNO KH6,tecno,budget,budget,tecno kh6
XhBVVKdWCWTL4cZaubaE3ZRHupF3,other,other,TECNO KI5k,tecno,budget,budget,tecno ki5k
e9x0vL04gvS4uxNzbw5AAH5cnD42,other,other,SM-A125F,samsung,midrange,midrange,sm-a125f
UFcqpnDAO5RhCX3Cc974MAE9VO23,other,other,SM-A145P,samsung,midrange,upper_midrange,sm-a145p
XBUe5ryOiHWpOZusMwE39lY6bZG3,other,other,itel W5505,itel,budget,budget,itel w5505
cXvaCK9U4QawJ35DDeiZ17Q3zXU2,other,other,SM-M145F,samsung,midrange,upper_midrange,sm-m145f
sOkjeMHNbONiAxQ1pMh7yN9eq8i1,addis ababa,addis ababa,,other,budget,budget,
MCBSVrGQ8RULygYcrfKVS7MDyBV2,other,other,TECNO PR651H,tecno,budget,budget,tecno pr651h
uuybs3sJptcd9sO1KdXRzKsuFY02,other,other,,other,budget,budget,
dLZpaQ0onmajprlBtJXDWT8qntU2,other,other,,other,budget,budget,
3XCg7vo4aHQOcPgp13Txby68e4q2,other,other,SM-A057F,samsung,midrange,midrange,sm-a057f
coJ04uTHAJdIIMXwTD6aJfWGZek2,adama,oromia,SM-A042F,samsung,midrange,midrange,sm-a042f
nFlZs1tF69foJohs0pUD1aTDwLn2,asella,oromia,SM-A326K,samsung,midrange,upper_midrange,sm-a326k
Sxqhu6OYKsQvHoAopPVcuF584Dx2,other,other,SM-M107F,samsung,midrange,midrange,sm-m107f
tB5eT2vBKRVH67JoStIUnU8ijyF3,other,other,,other,budget,budget,
w57ZIn85ypS6ATOcNDYzdvo4JJk2,addis ababa,addis ababa,Infinix X669,infinix,budget,budget,infinix x669
nJMzz3btKGTqYpTcDYSA5C7x41E3,jimma,oromia,,other,budget,budget,
L7jX4Kpl74VanBWRsJ3Q2y79PWF2,other,other,TECNO BF7,tecno,budget,budget,tecno bf7
EUndOpjCZEbxDPoTHbfAlQjGCOv2,gondar,amhara,,other,budget,budget,
XAexyEM6PCQb96XJ5CIhhSHSO4Z2,bonga,southwest ethiopia,SM-A055F,samsung,midrange,midrange,sm-a055f
9zVjGpsKQ4gcxmaUYKNliKQvqWt1,hosaina,south ethiopia,TECNO BC2c,tecno,budget,budget,tecno bc2c
SBxXX6Vo2mYPBBlv6Edlca1Jmfx1,other,other,SM-A346E,samsung,midrange,upper_midrange,sm-a346e
NIq1Pnv78YZ4nRcxa2eQPR6ZgK42,hawassa,sidama,Infinix X657,infinix,budget,budget,infinix x657
UMwxmU9N5ZRUZMfM0IMic8JZ5ft2,other,other,MRD-LX1F,huawei,midrange,midrange,mrd-lx1f
OyahvgYzFSZ3MdjGHLesBWIKBlF3,addis ababa,addis ababa,SM-M135FU,samsung,midrange,midrange,sm-m135fu
LijmDUne9qefURaG64yuUKyGzmy2,hawassa,sidama,Infinix X669,infinix,budget,budget,infinix x669
Imi49sdmwqRzRouME1n0kTdSDDP2,other,other,,other,budget,budget,
8qWuHJBkenWwFwmZ5UapBlZVvgN2,other,other,SM-A107F,samsung,midrange,midrange,sm-a107f
,addis ababa,addis ababa,,other,budget,budget,
aHpoDIkBpIYGTrknHghepxrgfjg1,other,other,Infinix X657,infinix,budget,budget,infinix x657
AtSBK61cK6XhnTifvx42ARgJKak1,addis ababa,addis ababa,,other,budget,budget,
t4PyKve67BM64icKiE9n0OnaIth2,other,other,,other,budget,budget,
6JobGoHWwKf3W2poTMpX7fnmwNB3,other,other,,other,budget,budget,
c3kOpvdCCWe5XbXex9WwnBMdfl73,sebeta,oromia,TECNO BG6,tecno,budget,budget,tecno bg6
kw5WEat5omPf0JgF8scyDrxMplr2,bonga,southwest ethiopia,,other,budget,budget,
Ry25S7Mvs6WiQsCHorIzokrH4Wt1,ambo,oromia,TECNO BF6,tecno,budget,budget,tecno bf6
NrmmaEun8MaOA4P1Gvt3deszOzr2,other,other,TECNO KI5k,tecno,budget,budget,tecno ki5k
,other,other,,other,budget,budget,
dbf9YslwtHTKGPNSz6Qk27urwEu1,other,other,TECNO KG5k,tecno,budget,budget,tecno kg5k
,butajira,south ethiopia,,other,budget,budget,
wePvyhuDUKhNScqGe6kYy0Bxh7m1,other,other,TECNO BA2,tecno,budget,budget,tecno ba2
hyNJp8wdsUUS2ORbVEtmjIaClQu2,harar,harari,SM-G925F,samsung,midrange,upper_midrange,sm-g925f
qnCNn2zuSYRMbbmU0yCZraMnHTy1,other,other,,other,budget,budget,
YvFhXuCfOHZumgqHcXmYWyjkLug1,gondar,amhara,TECNO KG5k,tecno,budget,budget,tecno kg5k
2ojqSy8yUhOW22KyivL2em987mJ2,other,other,,other,budget,budget,
qHcKBVzipUQHi72LIlXd9ChaBSH3,other,other,,other,budget,budget,
9LBXN2Mkl3TyVAVhDwVax4wg1O73,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
1FNwGK1xXLVBxTJBmpo5xcMB9Qg2,other,other,,other,budget,budget,
